signal_name,timestamp_ms,value,message_id,message_name,unit,date,start_time
Front_Pump_Amps,7879,-0.05,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Rear_Pump_Amps,7879,-0.08,0x2A1,PDM_Current,A,2026-02-14,14:26:30.480
Strain_Gauge,7964,-406892.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,7964,365.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Tire_Temp_0,7999,26.54,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_1,7999,26.23,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_2,7999,26.26,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_3,7999,25.92,0x530,BR_Broker_Temp1,Celcius,2026-02-14,14:26:30.480
Tire_Temp_4,7999,25.91,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Tire_Temp_5,7999,25.98,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Tire_Temp_6,7999,25.8,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Tire_Temp_7,7999,25.75,0x531,BR_Broker_Temp2,Celcius,2026-02-14,14:26:30.480
Strain_Gauge,8065,-408454.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Sus_Pot,8065,364.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
Strain_Gauge,8166,-407560.0,0x538,BR_Broker_Sus,ADC Values,2026-02-14,14:26:30.480
